timestep_time,vehicle_acceleration,vehicle_actualBatteryCapacity,vehicle_chargingStationId,vehicle_energyCharged,vehicle_energyChargedInTransit,vehicle_energyChargedStopped,vehicle_energyConsumed,vehicle_id,vehicle_lane,vehicle_maximumBatteryCapacity,vehicle_posOnLane,vehicle_speed,vehicle_timeStopped,vehicle_x,vehicle_y
124.00,-4.5000,1924.0602,NULL,0.0000,0.0000,0.0000,-4.1508,79,2_LaneMid_Up_1_0,10000.0000,81.1010,6.0318,0,-295.0500,-10.8490
124.00,0.0000,2873.4854,NULL,0.0000,0.0000,0.0000,0.0006,80,2_LaneL_3_0,10000.0000,69.8968,0.0000,8,-77.9468,4.9500
124.00,0.0000,3988.5389,NULL,0.0000,0.0000,0.0000,0.0006,81,1_LaneR_2_0,10000.0000,76.3979,0.0000,20,-115.5521,95.0500
124.00,0.0000,3450.9877,NULL,0.0000,0.0000,0.0000,0.0006,82,1_LaneL_2_0,10000.0000,76.3979,0.0000,11,-184.4479,104.9500
124.00,0.0000,4541.5737,NULL,0.0000,0.0000,0.0000,0.0006,83,2_LaneL_1_1,10000.0000,82.8990,0.0000,30,-290.9490,1.6500
124.00,0.0000,4003.4231,NULL,0.0000,0.0000,0.0000,0.0006,84,2_LaneL_4_0,10000.0000,82.8990,0.0000,21,9.0510,4.9500
124.00,0.0000,3485.1344,NULL,0.0000,0.0000,0.0000,0.0006,85,2_LaneL_1_1,10000.0000,63.3959,0.0000,11,-271.4459,1.6500
124.00,0.0000,4041.6233,NULL,0.0000,0.0000,0.0000,0.0006,86,2_LaneL_4_0,10000.0000,76.3979,0.0000,19,15.5521,4.9500
124.00,0.0000,4540.4472,NULL,0.0000,0.0000,0.0000,0.0006,87,1_LaneL_1_1,10000.0000,82.8990,0.0000,25,-290.9490,101.6500
124.00,0.0000,4539.5268,NULL,0.0000,0.0000,0.0000,0.0006,88,3_LaneL_3_0,10000.0000,82.8990,0.0000,24,-90.9490,-95.0500
124.00,0.0000,4539.7745,NULL,0.0000,0.0000,0.0000,0.0006,89,2_LaneL_3_0,10000.0000,82.8989,0.0000,23,-90.9489,4.9500
124.00,0.0000,4000.2393,NULL,0.0000,0.0000,0.0000,0.0006,90,1_LaneR_0_0,10000.0000,82.8990,0.0000,16,-309.0510,95.0500
124.00,0.0000,4535.5564,NULL,0.0000,0.0000,0.0000,0.0006,91,1_LaneL_3_0,10000.0000,82.8989,0.0000,22,-90.9489,104.9500
124.00,-0.0052,3350.1393,NULL,0.0000,0.0000,0.0000,0.0327,92,1_LaneR_0_1,10000.0000,82.8982,0.0057,3,-309.0518,98.3500
124.00,0.0000,4075.5838,NULL,0.0000,0.0000,0.0000,0.0006,93,2_LaneL_4_0,10000.0000,69.8969,0.0000,13,22.0531,4.9500
124.00,0.0000,4036.8840,NULL,0.0000,0.0000,0.0000,0.0006,94,1_LaneR_0_0,10000.0000,76.3979,0.0000,12,-315.5521,95.0500
124.00,0.0000,3997.4481,NULL,0.0000,0.0000,0.0000,0.0006,95,3_LaneR_0_0,10000.0000,82.8989,0.0000,12,-309.0511,-104.9500
124.00,0.0000,4002.7732,NULL,0.0000,0.0000,0.0000,0.0006,96,4_LaneL_3_0,10000.0000,82.8989,0.0000,9,-90.9489,-195.0500
124.00,-0.0048,3954.9874,NULL,0.0000,0.0000,0.0000,0.0013,97,3_LaneR_3_1,10000.0000,82.8990,0.0001,4,-9.0510,-101.6500
124.00,-4.2544,3321.4626,NULL,0.0000,0.0000,0.0000,-1.7324,98,:gneJ159_2_0,10000.0000,0.6934,8.7567,0,-401.5512,7.3633
124.00,-3.8814,3948.1674,NULL,0.0000,0.0000,0.0000,-3.9492,99,1_LaneL_1_0,10000.0000,82.8943,0.0466,1,-290.9443,104.9500
125.00,0.0000,2765.1838,NULL,0.0000,0.0000,0.0000,0.0006,0,2_LaneL_2_1,10000.0000,82.8989,0.0000,12,-190.9489,1.6500
125.00,0.0000,486.7780,NULL,0.0000,0.0000,0.0000,0.0006,10,3_LaneR_4_1,10000.0000,82.8989,0.0000,15,90.9489,-101.6500
125.00,1.1791,3126.9329,NULL,0.0000,0.0000,0.0000,110.0387,100,0_LaneR_0_1,10000.0000,2.1708,13.8541,0,-389.7792,198.3500
125.00,0.0000,553.6907,NULL,0.0000,0.0000,0.0000,0.0006,12,4_LaneMid_Dn_2_1,10000.0000,82.8989,0.0000,16,-201.6500,-290.9489
125.00,-0.3190,577.7917,NULL,0.0000,0.0000,0.0000,0.3527,13,1_LaneL_3_0,10000.0000,76.3371,0.0774,1,-84.3871,104.9500
125.00,0.0000,3392.6604,NULL,0.0000,0.0000,0.0000,0.0006,15,2_LaneR_3_1,10000.0000,76.3979,0.0000,16,-15.5521,-1.6500
125.00,0.0000,2813.2505,NULL,0.0000,0.0000,0.0000,0.0006,17,0_LaneMid_Up_2_0,10000.0000,82.8989,0.0000,23,-195.0500,190.9489
125.00,0.0000,1653.9108,NULL,0.0000,0.0000,0.0000,0.0006,18,4_LaneMid_Dn_3_0,10000.0000,82.8990,0.0000,16,-104.9500,-290.9490
125.00,-0.0002,1751.2827,NULL,0.0000,0.0000,0.0000,0.0040,2,2_LaneL_1_0,10000.0000,76.3979,0.0006,4,-284.4479,4.9500
125.00,0.0000,3519.8879,NULL,0.0000,0.0000,0.0000,0.0006,20,2_LaneR_3_0,10000.0000,76.3979,0.0000,23,-15.5521,-4.9500
125.00,0.0000,2765.3866,NULL,0.0000,0.0000,0.0000,0.0006,21,3_LaneL_4_0,10000.0000,82.8990,0.0000,15,9.0510,-95.0500
125.00,0.0000,2175.0119,NULL,0.0000,0.0000,0.0000,0.0006,22,2_LaneL_1_0,10000.0000,82.8990,0.0000,21,-290.9490,4.9500
125.00,0.0000,2258.6737,NULL,0.0000,0.0000,0.0000,0.0006,23,2_LaneL_1_1,10000.0000,69.8969,0.0000,13,-277.9469,1.6500
125.00,0.0000,2769.2006,NULL,0.0000,0.0000,0.0000,0.0006,24,3_LaneL_2_1,10000.0000,82.8990,0.0000,21,-190.9490,-98.3500
125.00,0.0000,4014.5850,NULL,0.0000,0.0000,0.0000,0.0006,26,4_LaneL_1_0,10000.0000,82.8990,0.0000,23,-290.9490,-195.0500
125.00,0.1764,1286.0069,NULL,0.0000,0.0000,0.0000,81.6787,27,1_LaneMid_Dn_5_0,10000.0000,34.5552,13.6287,0,95.0500,57.3948
125.00,-4.2579,1657.9691,NULL,0.0000,0.0000,0.0000,-4.6626,29,1_LaneL_0_1,10000.0000,76.0911,0.3753,0,-384.1411,101.6500
125.00,0.0000,3482.9648,NULL,0.0000,0.0000,0.0000,0.0006,31,3_LaneR_1_0,10000.0000,82.8989,0.0000,24,-209.0511,-104.9500
125.00,0.0000,1044.5604,NULL,0.0000,0.0000,0.0000,0.0006,32,1_LaneL_0_0,10000.0000,82.8990,0.0000,15,-390.9490,104.9500
125.00,0.0000,3351.2459,NULL,0.0000,0.0000,0.0000,0.0006,33,1_LaneR_1_1,10000.0000,82.8990,0.0000,22,-209.0510,98.3500
125.00,-3.6323,1612.0701,NULL,0.0000,0.0000,0.0000,-1.3177,34,2_LaneMid_Dn_2_1,10000.0000,82.5924,3.3294,0,-201.6500,-90.6424
125.00,0.0000,4012.6566,NULL,0.0000,0.0000,0.0000,0.0006,35,2_LaneR_1_0,10000.0000,82.8990,0.0000,23,-209.0510,-4.9500
125.00,0.0000,2860.1562,NULL,0.0000,0.0000,0.0000,0.0006,37,2_LaneL_3_0,10000.0000,76.3979,0.0000,16,-84.4479,4.9500
125.00,0.0000,4015.1092,NULL,0.0000,0.0000,0.0000,0.0006,38,1_LaneR_2_0,10000.0000,82.8990,0.0000,25,-109.0510,95.0500
125.00,0.0000,4003.5836,NULL,0.0000,0.0000,0.0000,0.0006,39,4_LaneL_3_1,10000.0000,82.8990,0.0000,23,-90.9490,-198.3500
125.00,0.0000,3948.4821,NULL,0.0000,0.0000,0.0000,0.0006,40,2_LaneR_2_1,10000.0000,82.8990,0.0000,24,-109.0510,-1.6500
125.00,0.0000,4013.7041,NULL,0.0000,0.0000,0.0000,0.0006,41,2_LaneL_3_1,10000.0000,82.8990,0.0000,22,-90.9490,1.6500
125.00,0.0000,4012.0569,NULL,0.0000,0.0000,0.0000,0.0006,42,2_LaneR_3_0,10000.0000,82.8989,0.0000,24,-9.0511,-4.9500
125.00,2.1625,2678.7346,NULL,0.0000,0.0000,0.0000,78.8383,43,:gneJ142_9_0,10000.0000,6.0915,8.6429,0,-301.2033,195.0552
125.00,0.0000,3978.0985,NULL,0.0000,0.0000,0.0000,0.0006,45,2_LaneL_1_1,10000.0000,76.3979,0.0000,22,-284.4479,1.6500
125.00,0.0000,2210.2521,NULL,0.0000,0.0000,0.0000,0.0006,46,4_LaneMid_Dn_2_0,10000.0000,82.8990,0.0000,18,-204.9500,-290.9490
125.00,0.0000,4014.0328,NULL,0.0000,0.0000,0.0000,0.0006,47,2_LaneR_3_1,10000.0000,82.8989,0.0000,18,-9.0511,-1.6500
125.00,0.0000,2797.5817,NULL,0.0000,0.0000,0.0000,0.0006,48,1_LaneL_3_1,10000.0000,76.3978,0.0000,8,-84.4478,101.6500
125.00,0.0000,3940.7256,NULL,0.0000,0.0000,0.0000,0.0006,49,4_LaneR_2_1,10000.0000,82.8989,0.0000,20,-109.0511,-201.6500
125.00,0.0000,2811.2086,NULL,0.0000,0.0000,0.0000,0.0006,50,4_LaneR_4_1,10000.0000,82.8989,0.0000,23,90.9489,-201.6500
125.00,0.0000,3998.0677,NULL,0.0000,0.0000,0.0000,0.0006,51,2_LaneL_3_1,10000.0000,76.3980,0.0000,17,-84.4480,1.6500
125.00,0.0000,2289.1260,NULL,0.0000,0.0000,0.0000,0.0006,52,1_LaneL_0_1,10000.0000,82.8989,0.0000,23,-390.9489,101.6500
125.00,0.0000,2778.5487,NULL,0.0000,0.0000,0.0000,0.0006,53,1_LaneL_3_1,10000.0000,82.8989,0.0000,21,-90.9489,101.6500
125.00,0.0000,3982.5162,NULL,0.0000,0.0000,0.0000,0.0006,54,4_LaneR_2_1,10000.0000,76.3978,0.0000,18,-115.5522,-201.6500
125.00,-4.3386,2207.1146,NULL,0.0000,0.0000,0.0000,-2.8195,55,1_LaneMid_Dn_3_0,10000.0000,77.9254,7.4798,0,-104.9500,14.0246
125.00,0.0000,2925.6772,NULL,0.0000,0.0000,0.0000,0.0006,56,1_LaneR_1_0,10000.0000,76.3980,0.0000,15,-215.5520,95.0500
125.00,0.0000,4010.1408,NULL,0.0000,0.0000,0.0000,0.0006,57,1_LaneR_1_0,10000.0000,82.8990,0.0000,24,-209.0510,95.0500
125.00,-1.4113,2209.7526,NULL,0.0000,0.0000,0.0000,45.5618,59,2_LaneMid_Dn_2_0,10000.0000,71.7425,11.3821,0,-204.9500,-79.7925
125.00,0.0000,4008.2285,NULL,0.0000,0.0000,0.0000,0.0006,60,2_LaneR_2_0,10000.0000,82.8989,0.0000,24,-109.0511,-4.9500
125.00,0.0000,3475.9629,NULL,0.0000,0.0000,0.0000,0.0006,61,1_LaneL_4_1,10000.0000,82.8989,0.0000,39,9.0511,101.6500
125.00,0.0000,2268.6411,NULL,0.0000,0.0000,0.0000,0.0006,62,4_LaneMid_Dn_4_1,10000.0000,82.8990,0.0000,6,-1.6500,-290.9490
125.00,0.0000,3379.1409,NULL,0.0000,0.0000,0.0000,0.0006,63,0_LaneMid_Up_3_1,10000.0000,82.8990,0.0000,16,-98.3500,190.9490
125.00,0.5071,1846.9759,NULL,0.0000,0.0000,0.0000,88.1932,64,3_LaneMid_Dn_2_0,10000.0000,24.6427,13.8361,0,-204.9500,-132.6927
125.00,0.0000,3976.7793,NULL,0.0000,0.0000,0.0000,0.0006,65,1_LaneL_4_1,10000.0000,76.3978,0.0000,24,15.5522,101.6500
125.00,-4.5000,1606.6245,NULL,0.0000,0.0000,0.0000,-4.8666,66,3_LaneMid_Up_4_0,10000.0000,82.6378,2.4884,0,4.9500,-109.3122
125.00,0.0000,2807.7777,NULL,0.0000,0.0000,0.0000,0.0006,67,2_LaneR_4_1,10000.0000,82.8990,0.0000,12,90.9490,-1.6500
125.00,0.5616,1545.3279,NULL,0.0000,0.0000,0.0000,88.6467,68,2_LaneMid_Dn_3_1,10000.0000,31.3845,13.7765,0,-101.6500,-39.4345
125.00,-0.0885,1588.7123,NULL,0.0000,0.0000,0.0000,72.5796,69,1_LaneMid_Dn_3_0,10000.0000,32.5246,12.7946,0,-104.9500,59.4254
125.00,-0.0001,3443.6332,NULL,0.0000,0.0000,0.0000,0.0006,7,2_LaneR_3_0,10000.0000,69.8969,0.0000,18,-22.0531,-4.9500
125.00,0.0000,2962.2085,NULL,0.0000,0.0000,0.0000,0.0006,70,1_LaneL_1_1,10000.0000,76.3980,0.0000,16,-284.4480,101.6500
125.00,0.0000,3946.0551,NULL,0.0000,0.0000,0.0000,0.0006,71,4_LaneL_4_0,10000.0000,82.8989,0.0000,19,9.0511,-195.0500
125.00,0.2874,1181.2528,NULL,0.0000,0.0000,0.0000,82.3912,72,4_LaneMid_Up_1_0,10000.0000,68.1247,13.4652,0,-295.0500,-223.8253
125.00,0.0000,3477.7148,NULL,0.0000,0.0000,0.0000,0.0006,73,1_LaneL_2_0,10000.0000,82.8989,0.0000,25,-190.9489,104.9500
125.00,0.0000,4010.0305,NULL,0.0000,0.0000,0.0000,0.0006,74,3_LaneR_1_1,10000.0000,82.8990,0.0000,21,-209.0510,-101.6500
125.00,1.6924,2204.8071,NULL,0.0000,0.0000,0.0000,48.3818,76,:gneJ164_9_1,10000.0000,6.7937,6.5011,0,1.6500,98.7437
125.00,-0.5084,1634.9835,NULL,0.0000,0.0000,0.0000,67.9231,77,0_LaneMid_Dn_5_0,10000.0000,83.5425,13.1289,0,95.0500,108.4075
125.00,0.0000,4538.4610,NULL,0.0000,0.0000,0.0000,0.0006,78,2_LaneL_2_0,10000.0000,82.8990,0.0000,36,-190.9490,4.9500
125.00,-4.5000,1929.1104,NULL,0.0000,0.0000,0.0000,-5.0502,79,2_LaneMid_Up_1_0,10000.0000,82.6328,1.5318,0,-295.0500,-9.3172
125.00,0.0000,2873.4849,NULL,0.0000,0.0000,0.0000,0.0006,80,2_LaneL_3_0,10000.0000,69.8968,0.0000,9,-77.9468,4.9500
125.00,0.0000,3988.5383,NULL,0.0000,0.0000,0.0000,0.0006,81,1_LaneR_2_0,10000.0000,76.3979,0.0000,21,-115.5521,95.0500
125.00,0.0000,3450.9871,NULL,0.0000,0.0000,0.0000,0.0006,82,1_LaneL_2_0,10000.0000,76.3979,0.0000,12,-184.4479,104.9500
125.00,0.0000,4541.5732,NULL,0.0000,0.0000,0.0000,0.0006,83,2_LaneL_1_1,10000.0000,82.8990,0.0000,31,-290.9490,1.6500
125.00,0.0000,4003.4225,NULL,0.0000,0.0000,0.0000,0.0006,84,2_LaneL_4_0,10000.0000,82.8990,0.0000,22,9.0510,4.9500
125.00,0.0000,3485.1339,NULL,0.0000,0.0000,0.0000,0.0006,85,2_LaneL_1_1,10000.0000,63.3959,0.0000,12,-271.4459,1.6500
125.00,0.0000,4041.6227,NULL,0.0000,0.0000,0.0000,0.0006,86,2_LaneL_4_0,10000.0000,76.3979,0.0000,20,15.5521,4.9500
125.00,0.0000,4540.4466,NULL,0.0000,0.0000,0.0000,0.0006,87,1_LaneL_1_1,10000.0000,82.8990,0.0000,26,-290.9490,101.6500
125.00,0.0000,4539.5262,NULL,0.0000,0.0000,0.0000,0.0006,88,3_LaneL_3_0,10000.0000,82.8990,0.0000,25,-90.9490,-95.0500
125.00,0.0000,4539.7740,NULL,0.0000,0.0000,0.0000,0.0006,89,2_LaneL_3_0,10000.0000,82.8989,0.0000,24,-90.9489,4.9500
125.00,0.0000,4000.2387,NULL,0.0000,0.0000,0.0000,0.0006,90,1_LaneR_0_0,10000.0000,82.8990,0.0000,17,-309.0510,95.0500
125.00,0.0000,4535.5558,NULL,0.0000,0.0000,0.0000,0.0006,91,1_LaneL_3_0,10000.0000,82.8989,0.0000,23,-90.9489,104.9500
125.00,-0.0051,3350.1355,NULL,0.0000,0.0000,0.0000,0.0038,92,1_LaneR_0_1,10000.0000,82.8988,0.0006,4,-309.0512,98.3500
125.00,0.0000,4075.5833,NULL,0.0000,0.0000,0.0000,0.0006,93,2_LaneL_4_0,10000.0000,69.8969,0.0000,14,22.0531,4.9500
125.00,0.0000,4036.8834,NULL,0.0000,0.0000,0.0000,0.0006,94,1_LaneR_0_0,10000.0000,76.3979,0.0000,13,-315.5521,95.0500
125.00,0.0000,3997.4475,NULL,0.0000,0.0000,0.0000,0.0006,95,3_LaneR_0_0,10000.0000,82.8989,0.0000,13,-309.0511,-104.9500
125.00,0.0000,4002.7727,NULL,0.0000,0.0000,0.0000,0.0006,96,4_LaneL_3_0,10000.0000,82.8989,0.0000,10,-90.9489,-195.0500
125.00,-0.0001,3954.9868,NULL,0.0000,0.0000,0.0000,0.0006,97,3_LaneR_3_1,10000.0000,82.8990,0.0000,5,-9.0510,-101.6500
125.00,-4.5000,3325.5838,NULL,0.0000,0.0000,0.0000,-4.1212,98,:gneJ159_2_0,10000.0000,4.9501,4.2567,0,-400.6975,3.2350
125.00,-0.0438,3948.1520,NULL,0.0000,0.0000,0.0000,0.0154,99,1_LaneL_1_0,10000.0000,82.8971,0.0028,2,-290.9471,104.9500
126.00,0.0000,2765.1833,NULL,0.0000,0.0000,0.0000,0.0006,0,2_LaneL_2_1,10000.0000,82.8989,0.0000,13,-190.9489,1.6500
126.00,0.0000,486.7774,NULL,0.0000,0.0000,0.0000,0.0006,10,3_LaneR_4_1,10000.0000,82.8989,0.0000,16,90.9489,-101.6500
126.00,-0.2337,3051.4205,NULL,0.0000,0.0000,0.0000,75.5125,100,0_LaneR_0_1,10000.0000,15.7912,13.6204,0,-376.1588,198.3500
126.00,0.0000,553.6901,NULL,0.0000,0.0000,0.0000,0.0006,12,4_LaneMid_Dn_2_1,10000.0000,82.8989,0.0000,17,-201.6500,-290.9489
126.00,-0.0193,577.4615,NULL,0.0000,0.0000,0.0000,0.3301,13,1_LaneL_3_0,10000.0000,76.3952,0.0581,2,-84.4452,104.9500
126.00,0.0000,3392.6599,NULL,0.0000,0.0000,0.0000,0.0006,15,2_LaneR_3_1,10000.0000,76.3979,0.0000,17,-15.5521,-1.6500
126.00,0.0000,2813.2500,NULL,0.0000,0.0000,0.0000,0.0006,17,0_LaneMid_Up_2_0,10000.0000,82.8989,0.0000,24,-195.0500,190.9489
126.00,0.0000,1653.9102,NULL,0.0000,0.0000,0.0000,0.0006,18,4_LaneMid_Dn_3_0,10000.0000,82.8990,0.0000,17,-104.9500,-290.9490
126.00,-0.0006,1751.2822,NULL,0.0000,0.0000,0.0000,0.0006,2,2_LaneL_1_0,10000.0000,76.3979,0.0000,5,-284.4479,4.9500
126.00,0.0000,3519.8874,NULL,0.0000,0.0000,0.0000,0.0006,20,2_LaneR_3_0,10000.0000,76.3979,0.0000,24,-15.5521,-4.9500
126.00,0.0000,2765.3860,NULL,0.0000,0.0000,0.0000,0.0006,21,3_LaneL_4_0,10000.0000,82.8990,0.0000,16,9.0510,-95.0500
126.00,0.0000,2175.0114,NULL,0.0000,0.0000,0.0000,0.0006,22,2_LaneL_1_0,10000.0000,82.8990,0.0000,22,-290.9490,4.9500
126.00,0.0000,2258.6731,NULL,0.0000,0.0000,0.0000,0.0006,23,2_LaneL_1_1,10000.0000,69.8969,0.0000,14,-277.9469,1.6500
126.00,0.0000,2769.2000,NULL,0.0000,0.0000,0.0000,0.0006,24,3_LaneL_2_1,10000.0000,82.8990,0.0000,22,-190.9490,-98.3500
126.00,0.0000,4014.5845,NULL,0.0000,0.0000,0.0000,0.0006,26,4_LaneL_1_0,10000.0000,82.8990,0.0000,24,-290.9490,-195.0500
126.00,-0.8844,1226.0641,NULL,0.0000,0.0000,0.0000,59.9428,27,1_LaneMid_Dn_5_0,10000.0000,47.2995,12.7443,0,95.0500,44.6505
126.00,-0.2011,1657.0410,NULL,0.0000,0.0000,0.0000,0.9281,29,1_LaneL_0_1,10000.0000,76.2654,0.1742,0,-384.3154,101.6500
126.00,0.0000,3482.9643,NULL,0.0000,0.0000,0.0000,0.0006,31,3_LaneR_1_0,10000.0000,82.8989,0.0000,25,-209.0511,-104.9500
126.00,0.0000,1044.5598,NULL,0.0000,0.0000,0.0000,0.0006,32,1_LaneL_0_0,10000.0000,82.8990,0.0000,16,-390.9490,104.9500
126.00,0.0000,3351.2454,NULL,0.0000,0.0000,0.0000,0.0006,33,1_LaneR_1_1,10000.0000,82.8990,0.0000,23,-209.0510,98.3500
126.00,-3.1470,1614.5174,NULL,0.0000,0.0000,0.0000,-2.4473,34,2_LaneMid_Dn_2_1,10000.0000,82.7748,0.1823,0,-201.6500,-90.8248
126.00,0.0000,4012.6561,NULL,0.0000,0.0000,0.0000,0.0006,35,2_LaneR_1_0,10000.0000,82.8990,0.0000,24,-209.0510,-4.9500
126.00,0.0000,2860.1557,NULL,0.0000,0.0000,0.0000,0.0006,37,2_LaneL_3_0,10000.0000,76.3979,0.0000,17,-84.4479,4.9500
126.00,0.0000,4015.1086,NULL,0.0000,0.0000,0.0000,0.0006,38,1_LaneR_2_0,10000.0000,82.8990,0.0000,26,-109.0510,95.0500
126.00,0.0000,4003.5830,NULL,0.0000,0.0000,0.0000,0.0006,39,4_LaneL_3_1,10000.0000,82.8990,0.0000,24,-90.9490,-198.3500
126.00,0.0000,3948.4815,NULL,0.0000,0.0000,0.0000,0.0006,40,2_LaneR_2_1,10000.0000,82.8990,0.0000,25,-109.0510,-1.6500
126.00,0.0000,4013.7036,NULL,0.0000,0.0000,0.0000,0.0006,41,2_LaneL_3_1,10000.0000,82.8990,0.0000,23,-90.9490,1.6500
126.00,0.0000,4012.0563,NULL,0.0000,0.0000,0.0000,0.0006,42,2_LaneR_3_0,10000.0000,82.8989,0.0000,25,-9.0511,-4.9500
126.00,1.8614,2592.0839,NULL,0.0000,0.0000,0.0000,86.6507,43,0_LaneMid_Dn_1_0,10000.0000,7.3658,10.5043,0,-304.9500,184.5842
126.00,0.0000,3978.0979,NULL,0.0000,0.0000,0.0000,0.0006,45,2_LaneL_1_1,10000.0000,76.3979,0.0000,23,-284.4479,1.6500
126.00,0.0000,2210.2515,NULL,0.0000,0.0000,0.0000,0.0006,46,4_LaneMid_Dn_2_0,10000.0000,82.8990,0.0000,19,-204.9500,-290.9490
126.00,0.0000,4014.0322,NULL,0.0000,0.0000,0.0000,0.0006,47,2_LaneR_3_1,10000.0000,82.8989,0.0000,19,-9.0511,-1.6500
126.00,0.0000,2797.5812,NULL,0.0000,0.0000,0.0000,0.0006,48,1_LaneL_3_1,10000.0000,76.3978,0.0000,9,-84.4478,101.6500
126.00,0.0000,3940.7250,NULL,0.0000,0.0000,0.0000,0.0006,49,4_LaneR_2_1,10000.0000,82.8989,0.0000,21,-109.0511,-201.6500
126.00,0.0000,2811.2081,NULL,0.0000,0.0000,0.0000,0.0006,50,4_LaneR_4_1,10000.0000,82.8989,0.0000,24,90.9489,-201.6500
126.00,0.0000,3998.0672,NULL,0.0000,0.0000,0.0000,0.0006,51,2_LaneL_3_1,10000.0000,76.3980,0.0000,18,-84.4480,1.6500
126.00,0.0000,2289.1254,NULL,0.0000,0.0000,0.0000,0.0006,52,1_LaneL_0_1,10000.0000,82.8989,0.0000,24,-390.9489,101.6500
126.00,0.0000,2778.5482,NULL,0.0000,0.0000,0.0000,0.0006,53,1_LaneL_3_1,10000.0000,82.8989,0.0000,22,-90.9489,101.6500
126.00,0.0000,3982.5156,NULL,0.0000,0.0000,0.0000,0.0006,54,4_LaneR_2_1,10000.0000,76.3978,0.0000,19,-115.5522,-201.6500
126.00,-3.1554,2204.2756,NULL,0.0000,0.0000,0.0000,2.8390,55,1_LaneMid_Dn_3_0,10000.0000,82.2498,4.3245,0,-104.9500,9.7002
126.00,0.0000,2925.6767,NULL,0.0000,0.0000,0.0000,0.0006,56,1_LaneR_1_0,10000.0000,76.3980,0.0000,16,-215.5520,95.0500
126.00,0.0000,4010.1403,NULL,0.0000,0.0000,0.0000,0.0006,57,1_LaneR_1_0,10000.0000,82.8990,0.0000,25,-209.0510,95.0500
126.00,-4.0960,2211.1603,NULL,0.0000,0.0000,0.0000,-1.4077,59,2_LaneMid_Dn_2_0,10000.0000,79.0286,7.2861,0,-204.9500,-87.0786
126.00,0.0000,4008.2279,NULL,0.0000,0.0000,0.0000,0.0006,60,2_LaneR_2_0,10000.0000,82.8989,0.0000,25,-109.0511,-4.9500
126.00,0.0000,3475.9624,NULL,0.0000,0.0000,0.0000,0.0006,61,1_LaneL_4_1,10000.0000,82.8989,0.0000,40,9.0511,101.6500
126.00,0.0000,2268.6406,NULL,0.0000,0.0000,0.0000,0.0006,62,4_LaneMid_Dn_4_1,10000.0000,82.8990,0.0000,7,-1.6500,-290.9490
126.00,0.0000,3379.1404,NULL,0.0000,0.0000,0.0000,0.0006,63,0_LaneMid_Up_3_1,10000.0000,82.8990,0.0000,17,-98.3500,190.9490
126.00,-0.6943,1781.9790,NULL,0.0000,0.0000,0.0000,64.9969,64,3_LaneMid_Dn_2_0,10000.0000,37.7845,13.1417,0,-204.9500,-145.8345
126.00,0.0000,3976.7788,NULL,0.0000,0.0000,0.0000,0.0006,65,1_LaneL_4_1,10000.0000,76.3978,0.0000,25,15.5522,101.6500
126.00,-2.3128,1607.7994,NULL,0.0000,0.0000,0.0000,-1.1748,66,3_LaneMid_Up_4_0,10000.0000,82.8134,0.1756,0,4.9500,-109.1366
126.00,0.0000,2807.7771,NULL,0.0000,0.0000,0.0000,0.0006,67,2_LaneR_4_1,10000.0000,82.8990,0.0000,13,90.9490,-1.6500
126.00,-0.6268,1479.1975,NULL,0.0000,0.0000,0.0000,66.1304,68,2_LaneMid_Dn_3_1,10000.0000,44.5341,13.1497,0,-101.6500,-52.5841
126.00,-0.0651,1516.1617,NULL,0.0000,0.0000,0.0000,72.5506,69,1_LaneMid_Dn_3_0,10000.0000,45.2541,12.7295,0,-104.9500,46.6959
126.00,0.0000,3443.6326,NULL,0.0000,0.0000,0.0000,0.0006,7,2_LaneR_3_0,10000.0000,69.8969,0.0000,19,-22.0531,-4.9500
126.00,0.0000,2962.2079,NULL,0.0000,0.0000,0.0000,0.0006,70,1_LaneL_1_1,10000.0000,76.3980,0.0000,17,-284.4480,101.6500
126.00,0.0000,3946.0545,NULL,0.0000,0.0000,0.0000,0.0006,71,4_LaneL_4_0,10000.0000,82.8989,0.0000,20,9.0511,-195.0500
126.00,0.2825,1097.1574,NULL,0.0000,0.0000,0.0000,84.0954,72,4_LaneMid_Up_1_0,10000.0000,81.8724,13.7477,0,-295.0500,-210.0776
126.00,0.0000,3477.7143,NULL,0.0000,0.0000,0.0000,0.0006,73,1_LaneL_2_0,10000.0000,82.8989,0.0000,26,-190.9489,104.9500
126.00,0.0000,4010.0299,NULL,0.0000,0.0000,0.0000,0.0006,74,3_LaneR_1_1,10000.0000,82.8990,0.0000,22,-209.0510,-101.6500
126.00,2.3002,2133.7105,NULL,0.0000,0.0000,0.0000,71.0966,76,:gneJ164_9_1,10000.0000,15.5950,8.8014,0,1.6500,107.5450
126.00,0.4918,1548.4420,NULL,0.0000,0.0000,0.0000,86.5415,77,:gneJ147_1_0,10000.0000,13.2632,13.6207,0,95.0500,94.7868
126.00,0.0000,4538.4605,NULL,0.0000,0.0000,0.0000,0.0006,78,2_LaneL_2_0,10000.0000,82.8990,0.0000,37,-190.9490,4.9500
126.00,-1.3630,1929.2888,NULL,0.0000,0.0000,0.0000,-0.1783,79,2_LaneMid_Up_1_0,10000.0000,82.8017,0.1689,0,-295.0500,-9.1483
